"store_id";"store_location_type";"region"
"STR_404";"Urban";"Northeast"
"STR_106";"Urban";"Southwest"
"STR_486";"Rural";"Southeast"
"STR_471";"Suburban";"Southwest"
"STR_066";"Rural";"Southeast"
"STR_069";"Urban";"Northeast"
"STR_067";"Rural";"Midwest"
"STR_120";"Suburban";"Southeast"
"STR_441";"Suburban";"Southeast"
"STR_369";"Suburban";"Southeast"
"STR_186";"Suburban";"Southwest"
"STR_289";"Suburban";"Southwest"
"STR_474";"Urban";"West"
"STR_027";"Suburban";"Southeast"
"STR_132";"Urban";"Northeast"
"STR_198";"Suburban";"Southeast"
"STR_310";"Urban";"Southeast"
"STR_170";"Urban";"West"
"STR_337";"Rural";"Southwest"
"STR_445";"Rural";"Southwest"
"STR_393";"Rural";"Southwest"
"STR_127";"Suburban";"Southeast"
"STR_195";"Suburban";"West"
"STR_483";"Rural";"Midwest"
"STR_066";"Rural";"Southeast"
"STR_368";"Suburban";"Northeast"
"STR_339";"Urban";"Southwest"
"STR_330";"Urban";"Southeast"
"STR_204";"Rural";"West"
"STR_165";"Urban";"West"
"STR_157";"Suburban";"Southwest"
"STR_098";"Suburban";"Southwest"
"STR_443";"Rural";"Midwest"
"STR_322";"Rural";"Southeast"
"STR_156";"Urban";"Midwest"
"STR_070";"Suburban";"Southwest"
"STR_328";"Urban";"West"
"STR_252";"Urban";"West"
"STR_482";"Rural";"Southeast"
"STR_290";"Rural";"Northeast"
"STR_362";"Suburban";"Midwest"
"STR_298";"Rural";"Northeast"
"STR_416";"Urban";"Southeast"
"STR_464";"Suburban";"West"
"STR_204";"Rural";"West"
"STR_148";"Urban";"Midwest"
"STR_412";"Suburban";"West"
"STR_261";"Rural";"West"
"STR_378";"Suburban";"Midwest"
"STR_389";"Urban";"Southwest"
"STR_061";"Rural";"West"
"STR_237";"Rural";"Southeast"
"STR_415";"Suburban";"Northeast"
"STR_222";"Suburban";"Midwest"
"STR_451";"Urban";"West"
"STR_124";"Rural";"Southeast"
"STR_406";"Suburban";"Midwest"
"STR_228";"Suburban";"Midwest"
"STR_074";"Rural";"Southwest"
"STR_138";"Rural";"West"
"STR_276";"Suburban";"Northeast"
"STR_196";"Urban";"Northeast"
"STR_136";"Suburban";"Midwest"
"STR_234";"Rural";"Northeast"
"STR_041";"Urban";"Midwest"
"STR_203";"Rural";"Southeast"
"STR_237";"Rural";"Southeast"
"STR_362";"Suburban";"Midwest"
"STR_023";"Urban";"Midwest"
"STR_437";"Urban";"Southwest"
"STR_434";"Rural";"West"
"STR_278";"Urban";"Northeast"
"STR_174";"Rural";"Southeast"
"STR_030";"Urban";"Midwest"
"STR_311";"Suburban";"Southeast"
"STR_005";"Suburban";"West"
"STR_355";"Rural";"Midwest"
"STR_256";"Suburban";"West"
"STR_485";"Rural";"Midwest"
"STR_436";"Rural";"West"
"STR_320";"Urban";"Midwest"
"STR_435";"Suburban";"Southwest"
"STR_450";"Urban";"West"
"STR_077";"Urban";"Southwest"
"STR_040";"Suburban";"Southeast"
"STR_211";"Urban";"Northeast"
"STR_008";"Urban";"Southwest"
"STR_129";"Suburban";"Midwest"
"STR_220";"Urban";"Northeast"
"STR_487";"Urban";"Southeast"
"STR_101";"Urban";"Midwest"
"STR_395";"Urban";"West"
"STR_277";"Suburban";"Northeast"
"STR_287";"Suburban";"Southwest"
"STR_025";"Urban";"Northeast"
"STR_163";"Rural";"Southwest"
"STR_441";"Suburban";"Southeast"
"STR_250";"Urban";"Northeast"
"STR_315";"Rural";"West"
"STR_050";"Urban";"Midwest"
"STR_224";"Rural";"Midwest"
"STR_003";"Rural";"West"
"STR_455";"Suburban";"Northeast"
"STR_326";"Rural";"Midwest"
"STR_013";"Suburban";"West"
"STR_438";"Urban";"Southeast"
"STR_001";"Suburban";"Southwest"
"STR_177";"Urban";"Southeast"
"STR_081";"Suburban";"Southwest"
"STR_107";"Suburban";"Southeast"
"STR_421";"Suburban";"Southwest"
"STR_170";"Urban";"West"
"STR_293";"Suburban";"Northeast"
"STR_190";"Suburban";"West"
"STR_417";"Urban";"West"
"STR_114";"Rural";"Southwest"
"STR_044";"Urban";"Southeast"
"STR_061";"Rural";"West"
"STR_230";"Suburban";"Southeast"
"STR_144";"Rural";"West"
"STR_394";"Urban";"Midwest"
"STR_476";"Urban";"West"
"STR_245";"Rural";"Midwest"
"STR_272";"Urban";"Southeast"
"STR_298";"Rural";"Northeast"
"STR_289";"Suburban";"Southwest"
"STR_333";"Suburban";"Southwest"
"STR_406";"Suburban";"Midwest"
"STR_345";"Urban";"Southeast"
"STR_341";"Suburban";"Southeast"
"STR_287";"Suburban";"Southwest"
"STR_484";"Suburban";"Southwest"
"STR_470";"Urban";"West"
"STR_016";"Suburban";"Northeast"
"STR_351";"Suburban";"West"
"STR_172";"Urban";"West"
"STR_459";"Urban";"Southeast"
"STR_086";"Suburban";"Midwest"
"STR_130";"Rural";"Northeast"
"STR_210";"Rural";"Southeast"
"STR_227";"Rural";"Midwest"
"STR_065";"Suburban";"Southwest"
"STR_311";"Suburban";"Southeast"
"STR_134";"Urban";"West"
"STR_412";"Suburban";"West"
"STR_216";"Suburban";"West"
"STR_468";"Rural";"Northeast"
"STR_003";"Rural";"West"
"STR_410";"Suburban";"Southeast"
"STR_447";"Urban";"Midwest"
"STR_336";"Rural";"Southwest"
"STR_093";"Suburban";"Midwest"
"STR_256";"Suburban";"West"
"STR_384";"Suburban";"Southeast"
"STR_328";"Urban";"West"
"STR_427";"Rural";"West"
"STR_164";"Rural";"Southwest"
"STR_359";"Suburban";"Southwest"
"STR_288";"Urban";"Northeast"
"STR_493";"Suburban";"Midwest"
"STR_374";"Rural";"Southwest"
"STR_117";"Suburban";"Northeast"
"STR_330";"Urban";"Southeast"
"STR_141";"Suburban";"Midwest"
"STR_231";"Urban";"Northeast"
"STR_261";"Rural";"West"
"STR_179";"Urban";"Southeast"
"STR_241";"Rural";"West"
"STR_194";"Suburban";"West"
"STR_014";"Rural";"Southwest"
"STR_123";"Rural";"Midwest"
"STR_427";"Rural";"West"
"STR_164";"Rural";"Southwest"
"STR_439";"Urban";"West"
"STR_092";"Rural";"Southeast"
"STR_269";"Rural";"Southwest"
"STR_254";"Suburban";"Southeast"
"STR_413";"Suburban";"West"
"STR_469";"Rural";"Southeast"
"STR_470";"Urban";"West"
"STR_380";"Suburban";"Midwest"
"STR_482";"Rural";"Southeast"
"STR_426";"Urban";"Southeast"
"STR_256";"Suburban";"West"
"STR_394";"Urban";"Midwest"
"STR_315";"Rural";"West"
"STR_295";"Suburban";"Southwest"
"STR_203";"Rural";"Southeast"
"STR_407";"Rural";"Southeast"
"STR_129";"Suburban";"Midwest"
"STR_498";"Urban";"Northeast"
"STR_425";"Urban";"Northeast"
"STR_332";"Urban";"Southwest"
"STR_046";"Rural";"Midwest"
"STR_213";"Rural";"Southwest"
"STR_171";"Rural";"Midwest"
"STR_156";"Urban";"Midwest"
"STR_246";"Rural";"Midwest"
"STR_124";"Rural";"Southeast"
"STR_215";"Urban";"Northeast"
"STR_105";"Rural";"Southwest"
"STR_297";"Rural";"Southwest"
"STR_063";"Suburban";"Southeast"
"STR_294";"Suburban";"Midwest"
"STR_017";"Urban";"West"
"STR_310";"Urban";"Southeast"
"STR_261";"Rural";"West"
"STR_221";"Urban";"Southeast"
"STR_366";"Rural";"Northeast"
"STR_232";"Suburban";"Southeast"
"STR_010";"Urban";"Southeast"
"STR_123";"Rural";"Midwest"
"STR_055";"Urban";"Southeast"
"STR_055";"Urban";"Southeast"
"STR_156";"Urban";"Midwest"
"STR_131";"Suburban";"Midwest"
"STR_405";"Rural";"Southeast"
"STR_457";"Rural";"Northeast"
"STR_239";"Rural";"Southwest"
"STR_380";"Suburban";"Midwest"
"STR_166";"Rural";"West"
"STR_212";"Suburban";"Midwest"
"STR_136";"Suburban";"Midwest"
"STR_307";"Urban";"Northeast"
"STR_227";"Rural";"Midwest"
"STR_089";"Rural";"Southwest"
"STR_325";"Urban";"Northeast"
"STR_319";"Rural";"West"
"STR_254";"Suburban";"Southeast"
"STR_075";"Urban";"Southwest"
"STR_252";"Urban";"West"
"STR_157";"Suburban";"Southwest"
"STR_377";"Rural";"Southwest"
"STR_260";"Urban";"Midwest"
"STR_074";"Rural";"Southwest"
"STR_070";"Suburban";"Southwest"
"STR_245";"Rural";"Midwest"
"STR_226";"Urban";"Northeast"
"STR_095";"Urban";"Midwest"
"STR_411";"Urban";"Midwest"
"STR_148";"Urban";"Midwest"
"STR_144";"Rural";"West"
"STR_030";"Urban";"Midwest"
"STR_135";"Urban";"Midwest"
"STR_265";"Rural";"Northeast"
"STR_030";"Urban";"Midwest"
"STR_321";"Suburban";"West"
"STR_422";"Urban";"Northeast"
"STR_051";"Rural";"Southeast"
"STR_171";"Rural";"Midwest"
"STR_102";"Urban";"Southeast"
"STR_301";"Rural";"Northeast"
"STR_496";"Rural";"Northeast"
"STR_270";"Suburban";"Southeast"
"STR_494";"Rural";"Southeast"
"STR_251";"Urban";"West"
"STR_279";"Urban";"Northeast"
"STR_177";"Urban";"Southeast"
"STR_499";"Suburban";"Southwest"
"STR_080";"Suburban";"Midwest"
"STR_434";"Rural";"West"
"STR_480";"Urban";"West"
"STR_223";"Urban";"Midwest"
"STR_364";"Suburban";"West"
"STR_450";"Urban";"West"
"STR_104";"Suburban";"Southeast"
"STR_291";"Urban";"Northeast"
"STR_247";"Urban";"Northeast"
"STR_350";"Urban";"West"
"STR_495";"Suburban";"Southeast"
"STR_346";"Suburban";"Midwest"
"STR_307";"Urban";"Northeast"
"STR_432";"Suburban";"Midwest"
"STR_200";"Urban";"Northeast"
"STR_075";"Urban";"Southwest"
"STR_381";"Suburban";"Southwest"
"STR_042";"Rural";"Southeast"
"STR_150";"Urban";"Southwest"
"STR_112";"Rural";"Northeast"
"STR_369";"Suburban";"Southeast"
"STR_304";"Suburban";"West"
"STR_060";"Suburban";"Northeast"
"STR_220";"Urban";"Northeast"
"STR_096";"Urban";"Midwest"
"STR_019";"Urban";"West"
"STR_317";"Suburban";"Southeast"
"STR_488";"Suburban";"Southwest"
"STR_238";"Suburban";"Midwest"
"STR_333";"Suburban";"Southwest"
"STR_298";"Rural";"Northeast"
"STR_123";"Rural";"Midwest"
"STR_390";"Urban";"Southeast"
"STR_179";"Urban";"Southeast"
"STR_008";"Urban";"Southwest"
"STR_244";"Suburban";"Southwest"
"STR_433";"Rural";"Midwest"
"STR_013";"Suburban";"West"
"STR_330";"Urban";"Southeast"
"STR_237";"Rural";"Southeast"
"STR_251";"Urban";"West"
"STR_165";"Urban";"West"
"STR_266";"Rural";"Midwest"
"STR_384";"Suburban";"Southeast"
"STR_096";"Urban";"Midwest"
"STR_270";"Suburban";"Southeast"
"STR_212";"Suburban";"Midwest"
"STR_454";"Suburban";"Northeast"
"STR_157";"Suburban";"Southwest"
"STR_243";"Rural";"Midwest"
"STR_153";"Urban";"Northeast"
"STR_456";"Rural";"Southwest"
"STR_486";"Rural";"Southeast"
"STR_475";"Rural";"Northeast"
"STR_265";"Rural";"Northeast"
"STR_118";"Rural";"Southeast"
"STR_298";"Rural";"Northeast"
"STR_455";"Suburban";"Northeast"
"STR_297";"Rural";"Southwest"
"STR_258";"Suburban";"West"
"STR_082";"Rural";"West"
"STR_039";"Suburban";"Northeast"
"STR_030";"Urban";"Midwest"
"STR_293";"Suburban";"Northeast"
"STR_225";"Rural";"Southwest"
"STR_027";"Suburban";"Southeast"
"STR_361";"Suburban";"Northeast"
"STR_288";"Urban";"Northeast"
"STR_218";"Urban";"Midwest"
"STR_499";"Suburban";"Southwest"
"STR_219";"Rural";"Midwest"
"STR_477";"Rural";"Midwest"
"STR_114";"Rural";"Southwest"
"STR_212";"Suburban";"Midwest"
"STR_389";"Urban";"Southwest"
"STR_328";"Urban";"West"
"STR_204";"Rural";"West"
"STR_406";"Suburban";"Midwest"
"STR_421";"Suburban";"Southwest"
"STR_423";"Rural";"Southwest"
"STR_319";"Rural";"West"
"STR_230";"Suburban";"Southeast"
"STR_343";"Suburban";"West"
"STR_490";"Urban";"West"
"STR_499";"Suburban";"Southwest"
"STR_150";"Urban";"Southwest"
"STR_450";"Urban";"West"
"STR_285";"Rural";"Southeast"
"STR_361";"Suburban";"Northeast"
"STR_264";"Suburban";"Midwest"
"STR_228";"Suburban";"Midwest"
"STR_336";"Rural";"Southwest"
"STR_084";"Suburban";"Southwest"
"STR_095";"Urban";"Midwest"
"STR_229";"Urban";"Southeast"
"STR_121";"Urban";"Southeast"
"STR_066";"Rural";"Southeast"
"STR_400";"Rural";"West"
"STR_361";"Suburban";"Northeast"
"STR_207";"Suburban";"West"
"STR_299";"Suburban";"West"
"STR_355";"Rural";"Midwest"
"STR_239";"Rural";"Southwest"
"STR_172";"Urban";"West"
"STR_064";"Rural";"West"
"STR_212";"Suburban";"Midwest"
"STR_369";"Suburban";"Southeast"
"STR_202";"Urban";"Northeast"
"STR_391";"Suburban";"Southwest"
"STR_036";"Rural";"West"
"STR_382";"Urban";"West"
"STR_415";"Suburban";"Northeast"
"STR_132";"Urban";"Northeast"
"STR_017";"Urban";"West"
"STR_405";"Rural";"Southeast"
"STR_317";"Suburban";"Southeast"
"STR_487";"Urban";"Southeast"
"STR_214";"Suburban";"Southwest"
"STR_102";"Urban";"Southeast"
"STR_408";"Rural";"West"
"STR_375";"Rural";"West"
"STR_093";"Suburban";"Midwest"
"STR_220";"Urban";"Northeast"
"STR_346";"Suburban";"Midwest"
"STR_309";"Urban";"Northeast"
"STR_494";"Rural";"Southeast"
"STR_428";"Suburban";"Northeast"
"STR_132";"Urban";"Northeast"
"STR_496";"Rural";"Northeast"
"STR_012";"Rural";"Southeast"
"STR_123";"Rural";"Midwest"
"STR_457";"Rural";"Northeast"
"STR_108";"Urban";"Midwest"
"STR_435";"Suburban";"Southwest"
"STR_458";"Urban";"Southwest"
"STR_311";"Suburban";"Southeast"
"STR_125";"Urban";"Midwest"
"STR_391";"Suburban";"Southwest"
"STR_093";"Suburban";"Midwest"
"STR_222";"Suburban";"Midwest"
"STR_010";"Urban";"Southeast"
"STR_459";"Urban";"Southeast"
"STR_446";"Urban";"Midwest"
"STR_237";"Rural";"Southeast"
"STR_086";"Suburban";"Midwest"
"STR_278";"Urban";"Northeast"
"STR_349";"Suburban";"Southeast"
"STR_201";"Urban";"Southwest"
"STR_188";"Rural";"West"
"STR_039";"Suburban";"Northeast"
"STR_430";"Urban";"Southwest"
"STR_013";"Suburban";"West"
"STR_429";"Suburban";"Southwest"
"STR_252";"Urban";"West"
"STR_413";"Suburban";"West"
"STR_377";"Rural";"Southwest"
"STR_304";"Suburban";"West"
"STR_251";"Urban";"West"
"STR_381";"Suburban";"Southwest"
"STR_162";"Rural";"Northeast"
"STR_017";"Urban";"West"
"STR_413";"Suburban";"West"
"STR_027";"Suburban";"Southeast"
"STR_015";"Rural";"West"
"STR_456";"Rural";"Southwest"
"STR_451";"Urban";"West"
"STR_265";"Rural";"Northeast"
"STR_044";"Urban";"Southeast"
"STR_211";"Urban";"Northeast"
"STR_160";"Rural";"Midwest"
"STR_276";"Suburban";"Northeast"
"STR_199";"Urban";"Southwest"
"STR_136";"Suburban";"Midwest"
"STR_330";"Urban";"Southeast"
"STR_250";"Urban";"Northeast"
"STR_177";"Urban";"Southeast"
"STR_297";"Rural";"Southwest"
"STR_374";"Rural";"Southwest"
"STR_328";"Urban";"West"
"STR_478";"Urban";"Northeast"
"STR_361";"Suburban";"Northeast"
"STR_155";"Rural";"Midwest"
"STR_299";"Suburban";"West"
"STR_080";"Suburban";"Midwest"
"STR_394";"Urban";"Midwest"
"STR_381";"Suburban";"Southwest"
"STR_170";"Urban";"West"
"STR_074";"Rural";"Southwest"
"STR_413";"Suburban";"West"
"STR_059";"Suburban";"Northeast"
"STR_091";"Urban";"West"
"STR_061";"Rural";"West"
"STR_414";"Suburban";"West"
"STR_329";"Rural";"West"
"STR_129";"Suburban";"Midwest"
"STR_054";"Urban";"Southwest"
"STR_231";"Urban";"Northeast"
"STR_376";"Suburban";"Southeast"
"STR_017";"Urban";"West"
"STR_008";"Urban";"Southwest"
"STR_187";"Urban";"West"
"STR_001";"Suburban";"Southwest"
"STR_322";"Rural";"Southeast"
"STR_378";"Suburban";"Midwest"
"STR_436";"Rural";"West"
"STR_376";"Suburban";"Southeast"
"STR_276";"Suburban";"Northeast"
"STR_331";"Rural";"West"
"STR_186";"Suburban";"Southwest"
"STR_418";"Urban";"Southwest"
"STR_010";"Urban";"Southeast"
"STR_422";"Urban";"Northeast"
"STR_400";"Rural";"West"
"STR_488";"Suburban";"Southwest"
"STR_301";"Rural";"Northeast"
"STR_431";"Suburban";"Northeast"
"STR_463";"Urban";"Southeast"
"STR_170";"Urban";"West"
"STR_007";"Suburban";"West"
"STR_331";"Rural";"West"
"STR_202";"Urban";"Northeast"
"STR_249";"Suburban";"Southwest"
"STR_273";"Urban";"Southwest"
"STR_425";"Urban";"Northeast"
"STR_348";"Urban";"Southeast"
"STR_397";"Urban";"Northeast"
"STR_170";"Urban";"West"
"STR_269";"Rural";"Southwest"
"STR_329";"Rural";"West"
"STR_148";"Urban";"Midwest"
"STR_021";"Rural";"Midwest"
"STR_439";"Urban";"West"
"STR_127";"Suburban";"Southeast"
"STR_042";"Rural";"Southeast"
"STR_136";"Suburban";"Midwest"
"STR_213";"Rural";"Southwest"
"STR_274";"Rural";"Northeast"
"STR_236";"Suburban";"Southwest"
"STR_163";"Rural";"Southwest"
"STR_069";"Urban";"Northeast"
"STR_476";"Urban";"West"
"STR_213";"Rural";"Southwest"
"STR_471";"Suburban";"Southwest"
"STR_029";"Urban";"Midwest"
"STR_359";"Suburban";"Southwest"
"STR_079";"Suburban";"Southeast"
"STR_249";"Suburban";"Southwest"
"STR_497";"Rural";"Northeast"
"STR_483";"Rural";"Midwest"
"STR_117";"Suburban";"Northeast"
"STR_374";"Rural";"Southwest"
"STR_171";"Rural";"Midwest"
"STR_392";"Suburban";"Midwest"
"STR_187";"Urban";"West"
"STR_113";"Rural";"Southeast"
"STR_289";"Suburban";"Southwest"
"STR_492";"Rural";"Northeast"
"STR_296";"Urban";"Midwest"
"STR_348";"Urban";"Southeast"
"STR_478";"Urban";"Northeast"
"STR_130";"Rural";"Northeast"
"STR_430";"Urban";"Southwest"
"STR_155";"Rural";"Midwest"
"STR_284";"Suburban";"Southeast"
"STR_070";"Suburban";"Southwest"
"STR_050";"Urban";"Midwest"
"STR_429";"Suburban";"Southwest"
"STR_095";"Urban";"Midwest"
"STR_495";"Suburban";"Southeast"
"STR_001";"Suburban";"Southwest"
"STR_497";"Rural";"Northeast"
"STR_150";"Urban";"Southwest"
"STR_100";"Urban";"Southwest"
"STR_115";"Suburban";"Midwest"
"STR_249";"Suburban";"Southwest"
"STR_088";"Urban";"Midwest"
"STR_113";"Rural";"Southeast"
"STR_097";"Urban";"Northeast"
"STR_367";"Rural";"Southeast"
"STR_125";"Urban";"Midwest"
"STR_177";"Urban";"Southeast"
"STR_448";"Rural";"Southeast"
"STR_323";"Urban";"West"
"STR_285";"Rural";"Southeast"
"STR_089";"Rural";"Southwest"
"STR_032";"Urban";"Northeast"
"STR_229";"Urban";"Southeast"
"STR_155";"Rural";"Midwest"
"STR_080";"Suburban";"Midwest"
"STR_031";"Rural";"West"
"STR_098";"Suburban";"Southwest"
"STR_124";"Rural";"Southeast"
"STR_301";"Rural";"Northeast"
"STR_480";"Urban";"West"
"STR_019";"Urban";"West"
"STR_058";"Rural";"Northeast"
"STR_497";"Rural";"Northeast"
"STR_016";"Suburban";"Northeast"
"STR_434";"Rural";"West"
"STR_282";"Suburban";"Southwest"
"STR_177";"Urban";"Southeast"
"STR_080";"Suburban";"Midwest"
"STR_372";"Rural";"Northeast"
"STR_216";"Suburban";"West"
"STR_255";"Suburban";"West"
"STR_371";"Urban";"Southwest"
"STR_066";"Rural";"Southeast"
"STR_122";"Rural";"West"
"STR_350";"Urban";"West"
"STR_406";"Suburban";"Midwest"
"STR_077";"Urban";"Southwest"
"STR_246";"Rural";"Midwest"
"STR_036";"Rural";"West"
"STR_219";"Rural";"Midwest"
"STR_069";"Urban";"Northeast"
"STR_050";"Urban";"Midwest"
"STR_330";"Urban";"Southeast"
"STR_432";"Suburban";"Midwest"
"STR_494";"Rural";"Southeast"
"STR_460";"Rural";"West"
"STR_023";"Urban";"Midwest"
"STR_019";"Urban";"West"
"STR_303";"Rural";"Southwest"
"STR_148";"Urban";"Midwest"
"STR_385";"Rural";"Southeast"
"STR_461";"Urban";"Southeast"
"STR_143";"Urban";"Southwest"
"STR_405";"Rural";"Southeast"
"STR_068";"Urban";"Southeast"
"STR_110";"Suburban";"West"
"STR_455";"Suburban";"Northeast"
"STR_088";"Urban";"Midwest"
"STR_074";"Rural";"Southwest"
"STR_315";"Rural";"West"
"STR_256";"Suburban";"West"
"STR_457";"Rural";"Northeast"
"STR_221";"Urban";"Southeast"
"STR_436";"Rural";"West"
"STR_206";"Suburban";"Southwest"
"STR_098";"Suburban";"Southwest"
"STR_156";"Urban";"Midwest"
"STR_497";"Rural";"Northeast"
"STR_367";"Rural";"Southeast"
"STR_434";"Rural";"West"
"STR_207";"Suburban";"West"
"STR_454";"Suburban";"Northeast"
"STR_296";"Urban";"Midwest"
"STR_452";"Rural";"West"
"STR_387";"Suburban";"West"
"STR_094";"Suburban";"Southeast"
"STR_308";"Rural";"West"
"STR_184";"Suburban";"West"
"STR_309";"Urban";"Northeast"
"STR_156";"Urban";"Midwest"
"STR_069";"Urban";"Northeast"
"STR_171";"Rural";"Midwest"
"STR_031";"Rural";"West"
"STR_183";"Suburban";"Northeast"
"STR_261";"Rural";"West"
"STR_271";"Suburban";"West"
"STR_041";"Urban";"Midwest"
"STR_212";"Suburban";"Midwest"
"STR_267";"Urban";"Southwest"
"STR_063";"Suburban";"Southeast"
"STR_183";"Suburban";"Northeast"
"STR_092";"Rural";"Southeast"
"STR_310";"Urban";"Southeast"
"STR_225";"Rural";"Southwest"
"STR_495";"Suburban";"Southeast"
"STR_123";"Rural";"Midwest"
"STR_120";"Suburban";"Southeast"
"STR_282";"Suburban";"Southwest"
"STR_004";"Urban";"Southwest"
"STR_206";"Suburban";"Southwest"
"STR_282";"Suburban";"Southwest"
"STR_380";"Suburban";"Midwest"
"STR_358";"Suburban";"Southwest"
"STR_087";"Urban";"West"
"STR_480";"Urban";"West"
"STR_334";"Suburban";"West"
"STR_266";"Rural";"Midwest"
"STR_306";"Suburban";"West"
"STR_175";"Suburban";"Midwest"
"STR_093";"Suburban";"Midwest"
"STR_014";"Rural";"Southwest"
"STR_443";"Rural";"Midwest"
"STR_125";"Urban";"Midwest"
"STR_231";"Urban";"Northeast"
"STR_022";"Urban";"Southeast"
"STR_461";"Urban";"Southeast"
"STR_264";"Suburban";"Midwest"
"STR_369";"Suburban";"Southeast"
"STR_099";"Rural";"Southwest"
"STR_313";"Urban";"Southeast"
"STR_026";"Rural";"Southeast"
"STR_071";"Urban";"Southeast"
"STR_428";"Suburban";"Northeast"
"STR_251";"Urban";"West"
"STR_159";"Suburban";"Southwest"
"STR_412";"Suburban";"West"
"STR_135";"Urban";"Midwest"
"STR_296";"Urban";"Midwest"
"STR_443";"Rural";"Midwest"
"STR_155";"Rural";"Midwest"
"STR_267";"Urban";"Southwest"
"STR_154";"Urban";"Southeast"
"STR_018";"Suburban";"West"
"STR_395";"Urban";"West"
"STR_497";"Rural";"Northeast"
"STR_166";"Rural";"West"
"STR_231";"Urban";"Northeast"
"STR_321";"Suburban";"West"
"STR_348";"Urban";"Southeast"
"STR_134";"Urban";"West"
"STR_074";"Rural";"Southwest"
"STR_099";"Rural";"Southwest"
"STR_291";"Urban";"Northeast"
"STR_097";"Urban";"Northeast"
"STR_125";"Urban";"Midwest"
"STR_373";"Rural";"Midwest"
"STR_448";"Rural";"Southeast"
"STR_185";"Urban";"Northeast"
"STR_229";"Urban";"Southeast"
"STR_057";"Suburban";"Southeast"
"STR_211";"Urban";"Northeast"
